year,position,contains_dept_like_keyword
2023,"Associate Director, Advancement, Faculty of Arts",1
2023,"Account Manager, West",0
2023,Lecturer,0
2023,"Assistant Director, English Language Institute, Renison University College",1
2023,Professor,0
2023,Systems Integration Specialist,0
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,"Associate Professor, Conrad Grebel University College",0
2023,"Director, Government Relations",0
2023,Associate Professor,0
2023,Lecturer,0
2023,"Manager, Instructional Support",0
2023,Design Instructor,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,"Assistant Director, Shared Services",0
2023,Professor,0
2023,Assistant Professor,0
2023,"Senior Manager, Work-Integrated Learning, Programs",0
2023,Clinical Lecturer,0
2023,Systems Integration Specialist,0
2023,Assistant Professor,0
2023,"Administrative Officer, School of Pharmacy",1
2023,Lecturer,0
2023,"Manager, Pension Services",0
2023,Professor,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,"Manager, Digital Media",0
2023,Professor,0
2023,"Director, Research Systems and Analytics",0
2023,Systems Administrator,0
2023,"Director, Human Resources and Infrastructure, Renison University College",0
2023,"Director, Office of Academic Integrity",0
2023,Lecturer,0
2023,Professor,0
2023,Assistant Professor,0
2023,"Director, Undergraduate Recruitment and International",0
2023,Associate Professor,0
2023,"Associate Vice-President, Development Programs",0
2023,"Associate Vice-President, Community Relations and Events",0
2023,"Associate Professor, Renison University College",0
2023,Professor,0
2023,"Manager, Central Stores",0
2023,Professor,0
2023,Professor,0
2023,Professor,0
2023,"Associate Provost, Cooperative and Experiential Education",0
2023,"Associate Vice-President, Faculty, Planning and Policy",1
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,"Manager, Counselling Services",0
2023,Professor,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,Professor,0
2023,Professor,0
2023,"Instructor, Science and Business",0
2023,"Administrative Officer, Statistics and Actuarial Science",0
2023,Assistant Professor,0
2023,Professor,0
2023,Research Associate,0
2023,"Assistant Professor, United College",0
2023,Assistant Professor,0
2023,Lecturer,0
2023,"Managing Director, Economics and Resiliency",0
2023,Lecturer,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Lecturer,0
2023,Associate Professor,0
2023,"Director, Strategic Initiatives and Integrated Planning",0
2023,"Manager, Mechanical Engineering",0
2023,Associate Professor,0
2023,Information Systems Specialist,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Research Associate,0
2023,"Manager, Payroll",0
2023,"Experiential Coordinator, School of Pharmacy",1
2023,"Associate Vice-President, Research Oversight and Analysis",0
2023,Lecturer,0
2023,Associate Professor,0
2023,Online Learning Consultant,0
2023,Associate Professor,0
2023,Professor,0
2023,"Director, Information Technology, Science Computing",0
2023,"Vice-President, Student Affairs and Community Education, Renison University College",0
2023,Associate Professor,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Technology Transfer Officer,0
2023,Research Associate,0
2023,"Program Director, Institute for Quantum Computing Space Agency",1
2023,Information Systems Specialist,0
2023,Lecturer,0
2023,Lab Instructor,0
2023,Assistant Professor,0
2023,Professor,0
2023,Assistant Professor,0
2023,"Vice-President, Academic and Dean, Renison University College",0
2023,Associate Professor,0
2023,Professor,0
2023,Professor,0
2023,"Senior Manager, Grant and Government Research Contracts",0
2023,Associate Professor,0
2023,Research Associate,0
2023,"Manager, Student Financial Services",0
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,"Assistant Director, Strategy and Business Operations",0
2023,Associate Professor,0
2023,Lecturer,0
2023,Information Systems Specialist,0
2023,Professor,0
2023,Associate Professor,0
2023,Lecturer,0
2023,Professor,0
2023,Professor,0
2023,Lecturer,0
2023,Assistant Professor,0
2023,Professor,0
2023,Corporate Development Lead,0
2023,Associate Professor,0
2023,Professor,0
2023,Information Systems Specialist,0
2023,Professor,0
2023,"Manager, International Recruitment and Partnership",0
2023,Research Associate,0
2023,Associate Professor,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Lecturer,0
2023,Change Management Advisor,0
2023,Associate Professor,0
2023,"Associate Director, Graduate Financial Aid and Awards",0
2023,Associate Professor,0
2023,"Principal, United College",0
2023,"Clinical Records Evaluator, Accommodation Lead",0
2023,Professor,0
2023,Lecturer,0
2023,Technical Manager,0
2023,"Laboratory Instructor, Supervisor",0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,Stationary Engineer Third Class,0
2023,Associate Professor,0
2023,Clinical Lecturer,0
2023,Professor,0
2023,University Librarian,0
2023,"Director, Research Security",0
2023,Lecturer,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,Lecturer,0
2023,Assistant Professor,0
2023,Professor,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Lecturer,0
2023,"Director, Quantum-Nano Core Fabrication and Characterization Facility",0
2023,Professor,0
2023,Professor,0
2023,"Associate Professor, Conrad Grebel University College",0
2023,Lecturer,0
2023,University Registrar,0
2023,Laboratory Instructor,0
2023,"Associate Professor, Renison University College",0
2023,Assistant Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,"Associate Professor, Renison University College",0
2023,Professor,0
2023,"Director, Space Planning",0
2023,Associate Professor,0
2023,Professor,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,"Lab Manager, Instructor and Experiential",0
2023,Associate Professor,0
2023,Professor,0
2023,"Senior Director, Strategy and Implementation",0
2023,Research Assistant Professor,0
2023,"Director, Central Stores",0
2023,Professor,0
2023,Assistant Professor,0
2023,Lecturer,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Professor,0
2023,Systems Integration Specialist,0
2023,Professor,0
2023,Associate Professor,0
2023,"Manager, Human Resources Projects and Technology",0
2023,Student Awards and Financial Aid Systems Solutions Architect,0
2023,Lecturer,0
2023,Professor,0
2023,Sessional Instructor,0
2023,Assistant Professor,0
2023,Assistant Professor,0
2023,Professor,0
2023,"Regional Manager, University Employment",0
2023,Information Systems Specialist,0
2023,"Associate Director, Donor Relations and Stewardship",0
2023,Associate Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,Professor,0
2023,Institutional Analyst,0
2023,"Dean, Associate Professor, Conrad Grebel University College",0
2023,"Manager, Grants and Contracts",0
2023,Lecturer,0
2023,Assistant Professor,0
2023,Professor,0
2023,Lecturer,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Professor,0
2023,Assistant Professor,0
2023,Professor,0
2023,Technical Manager,0
2023,Assistant Professor,0
2023,Work-Integrated Learning Designer,0
2023,Information Technology Specialist,0
2023,Professor,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,"Associate Professor, Renison University College",0
2023,"Manager, Occupational Health",0
2023,"Instructor, Earth and Environmental Sciences",0
2023,Professor,0
2023,Assistant Professor,0
2023,"Director, Marketing and Communications",0
2023,Professor,0
2023,Associate Professor,0
2023,"Director, Operations and Development",0
2023,Information Technology Manager,0
2023,Energy Engineer,0
2023,Information Technology Specialist,0
2023,"Manager, Information Security Operations",0
2023,"Director, Finance, Renison University College",0
2023,"Manager, Departmental Systems",0
2023,Research Associate,0
2023,Lecturer,0
2023,Professor,0
2023,Senior Computing Consultant,0
2023,"Associate Director, Administration",0
2023,Lecturer,0
2023,Information Systems Specialist,0
2023,Assistant Professor,0
2023,Computing Consultant,0
2023,Professor,0
2023,Lecturer,0
2023,Research Associate Professor,0
2023,Professor,0
2023,Lecturer,0
2023,Information Systems Specialist,0
2023,Assistant Professor,0
2023,"Administrative Officer, Chemical Engineering",0
2023,Professor,0
2023,"Director, Operations, Conrad Grebel University College",0
2023,"Assistant Professor, Conrad Grebel University College",0
2023,Information Technology Specialist,0
2023,Professor,0
2023,"Managing Director, Client Partnerships",0
2023,"Director, Real Estate and Research and Technology Park",0
2023,"Associate Professor, Renison University College",0
2023,"Associate Director, Systems, Finance and Operations",0
2023,Associate Professor,0
2023,"Administrative Officer, Stratford Programmes",0
2023,Lecturer,0
2023,"Account Manager, Toronto East",0
2023,Professor,0
2023,Lecturer,0
2023,Professor,0
2023,Assistant Professor,0
2023,Associate Professor,0
2023,"Director, Centre for Mental Health Research and Treatment",1
2023,"Associate Director, Equity, Diversity, Inclusion and Anti-Racism",0
2023,"Associate Director, Strategy and Special Projects",0
2023,"Senior Manager, Government Research Contracts",0
2023,Associate Professor,0
2023,Lecturer,0
2023,Lecturer,0
2023,Assistant Professor,0
2023,"Assistant Director, Student Development and Residence Experience",0
2023,Associate Professor,0
2023,Associate Professor,0
2023,"Director, Communications and Strategic Initiatives",0
2023,"Account Manager, West",0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,High Performance Computing Specialist,0
2023,Professor,0
2023,Associate Professor,0
2023,"Lab Instructor, Hardware Specialist",0
2023,Associate Professor,0
2023,Financial Coordinator,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,"Senior Educational Developer, Faculty Programs and Blended Learning",1
2023,Network Systems Specialist,0
2023,Associate Professor,0
2023,Lecturer,0
2023,"Director, Centre for the Advancement of Cooperative Education",1
2023,"Director, Centre for Work-Integrated Learning",1
2023,Assistant Professor,0
2023,Professor,0
2023,Associate Professor,0
2023,Lecturer,0
2023,Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,"Associate Professor, United College",0
2023,Associate Professor,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,W Print,0
2023,Professor,0
2023,Research Associate,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,Associate Professor,0
2023,Information Systems Specialist,0
2023,Professor,0
2023,"Associate Director, Admissions",0
2023,Lecturer,0
2023,Professor,0
2023,"Director, Production and Theatre Operations",0
2023,Lecturer,0
2023,Professor,0
2023,Assistant Professor,0
2023,Lecturer,0
2023,"Manager, Information Technology",0
2023,Human Resources Financial Officer,0
2023,Associate Professor,0
2023,Staff Optometrist,0
2023,"Senior Manager, Research Security",0
2023,Assistant Professor,0
2023,Associate Professor,0
2023,Professor,0
2023,"Executive Officer, Legal and Immigration Services",0
2023,Professor,0
2023,Lecturer,0
2023,Associate University Secretary,0
2023,Associate Professor,0
2023,"Associate Provost, Students",0
2023,Women's Hockey Coach,0
2023,Lecturer,0
2023,Associate Professor,0
2023,"Director, Co-operative Services",0
2023,"Manager, Marketing and Brand",0
2023,Lecturer,0
2023,"Manager, Undergraduate Career Services",0
2023,"Manager, Video Production",0
2023,"Executive Officer, Faculty of Mathematics",1
2023,Associate Professor,0
2023,Information Systems Specialist,0
2023,"Associate Director, Advancement Operations",0
2023,Associate Professor,0
2023,"Vice-President, Administration and Finance",0
2023,Professor,0
2023,Engineering Educational Developer,0
2023,Professor,0
2023,Assistant Professor,0
2023,Research Associate Professor,0
2023,"Senior Manager, Wellness and Active Living",0
2023,Associate Professor,0
2023,Associate Professor,0
2023,Clinical Lecturer,0
2023,Associate Professor,0
2023,Clinical Lecturer,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Associate Professor,0
2023,"Manager, Database Development and Integration",0
2023,Associate Professor,0
2023,"Associate Professor, Renison University College",0
2023,Lecturer,0
2023,Digital Archivist,0
2023,Lecturer,0
2023,Associate Professor,0
2023,Assistant Professor,0
2023,Lecturer,0
2023,Student Advisor,0
2023,"Hub for Sustainability Integration, Executive in Residence",0
2023,Information Systems Specialist,0
2023,Lecturer,0
2023,Lecturer,0
2023,Information Systems Specialist,0
2023,Research Assistant Professor,0
2023,"Manager, Academic Success and Retention",0
